vocab_id,merge_key,kana,kanji,jlpt_level,jlpt_numeric,english_definitions_json,sources_json,genki_chapters_json,jmdict_seq_json,mapping_methods_json,matched_on_json
4710,はなれる||放れる,はなれる,放れる,N2,2,"[""to leave,to get free,to cut oneself off""]","[""jlpt_n2""]",[],[1516540],"[""jlpt_source""]",[]
4711,はね||羽根,はね,羽根,N2,2,"[""shuttlecock""]","[""jlpt_n2""]",[],[1171680],"[""jlpt_source""]",[]
4712,はねる||跳ねる,はねる,跳ねる,N2,2,"[""to jump,to leap""]","[""jlpt_n2""]",[],[1429620],"[""jlpt_source""]",[]
4713,はへん||破片,はへん,破片,N2,2,"[""fragment,splinter,broken piece""]","[""jlpt_n2""]",[],[1471420],"[""jlpt_source""]",[]
4714,はみがき||歯磨き,はみがき,歯磨き,N2,2,"[""dentifrice,toothpaste""]","[""jlpt_n2""]",[],[1601040],"[""jlpt_source""]",[]
4715,はめる||,はめる,,N2,2,"[""(col) to get in,to insert,to put on,to make love""]","[""jlpt_n2""]",[],[1566420],"[""jlpt_source""]",[]
4716,はやくち||早口,はやくち,早口,N2,2,"[""fast-talking""]","[""jlpt_n2""]",[],[1400240],"[""jlpt_source""]",[]
4717,はやる||流行る,はやる,流行る,N2,2,"[""to flourish,to thrive,to be popular,to come into fashion""]","[""jlpt_n2""]",[],[1552310],"[""jlpt_source""]",[]
4718,はらいこむ||払い込む,はらいこむ,払い込む,N2,2,"[""to deposit,to pay in""]","[""jlpt_n2""]",[],[1501580],"[""jlpt_source""]",[]
4719,はらいもどす||払い戻す,はらいもどす,払い戻す,N2,2,"[""to repay,to pay back""]","[""jlpt_n2""]",[],[1501610],"[""jlpt_source""]",[]
4720,はりがね||針金,はりがね,針金,N2,2,"[""wire""]","[""jlpt_n2""]",[],[1366250],"[""jlpt_source""]",[]
4721,はりきる||張り切る,はりきる,張り切る,N2,2,"[""to be in high spirits,to be full of vigor""]","[""jlpt_n2""]",[],[1427870],"[""jlpt_source""]",[]
4722,はんえい||反映,はんえい,反映,N2,2,"[""reflection,influence""]","[""jlpt_n2""]",[],[1601160],"[""jlpt_source""]",[]
4723,はんけい||半径,はんけい,半径,N2,2,"[""radius""]","[""jlpt_n2""]",[],[1479230],"[""jlpt_source""]",[]
4724,はんこ||判子,はんこ,判子,N2,2,"[""seal (used for signature)""]","[""jlpt_n2""]",[],[1478550],"[""jlpt_source""]",[]
4725,はんじ||判事,はんじ,判事,N2,2,"[""judge,judiciary""]","[""jlpt_n2""]",[],[1478560],"[""jlpt_source""]",[]
4726,はんせい||反省,はんせい,反省,N2,2,"[""reflection,reconsideration,introspection,meditation,contemplation""]","[""jlpt_n2""]",[],[1480540],"[""jlpt_source""]",[]
4727,はんとう||半島,はんとう,半島,N2,2,"[""peninsula""]","[""jlpt_n2""]",[],[1479770],"[""jlpt_source""]",[]
4728,ばいてん||売店,ばいてん,売店,N2,2,"[""shop,stand""]","[""jlpt_n2""]",[],[1474040],"[""jlpt_source""]",[]
4729,ばいばい||売買,ばいばい,売買,N2,2,"[""trade,buying and selling""]","[""jlpt_n2""]",[],[1474050],"[""jlpt_source""]",[]
4730,ばからしい||,ばからしい,,N2,2,"[""absurd""]","[""jlpt_n2""]",[],[1612910],"[""jlpt_source""]",[]
4731,ばね||,ばね,,N2,2,"[""spring (e.g. coil, leaf)""]","[""jlpt_n2""]",[],[1099490],"[""jlpt_source""]",[]
4732,ばんざい||万歳,ばんざい,万歳,N2,2,"[""hurrah, cheers""]","[""jlpt_n2""]",[],[1601350],"[""jlpt_source""]",[]
4733,ばんち||番地,ばんち,番地,N2,2,"[""house number,address""]","[""jlpt_n2""]",[],[1482360],"[""jlpt_source""]",[]
4734,ひあたり||日当たり,ひあたり,日当たり,N2,2,"[""exposure to the sun,sunny place""]","[""jlpt_n2""]",[],[1601420],"[""jlpt_source""]",[]
4735,ひかくてき||比較的,ひかくてき,比較的,N2,2,"[""comparatively,relatively""]","[""jlpt_n2""]",[],[1483600],"[""jlpt_source""]",[]
4736,ひかげ||日陰,ひかげ,日陰,N2,2,"[""shadow""]","[""jlpt_n2""]",[],[1463840],"[""jlpt_source""]",[]
4737,ひがえり||日帰り,ひがえり,日帰り,N2,2,"[""day trip""]","[""jlpt_n2""]",[],[1463920],"[""jlpt_source""]",[]
4738,ひきうける||引受る,ひきうける,引受る,N2,2,"[""to undertake,to take up,to take over""]","[""jlpt_n2""]",[],[1601520],"[""jlpt_source""]",[]
4739,ひきかえす||引返す,ひきかえす,引返す,N2,2,"[""to repeat,to send back,to bring back""]","[""jlpt_n2""]",[],[1169140],"[""jlpt_source""]",[]
4740,ひきざん||引算,ひきざん,引算,N2,2,"[""subtraction""]","[""jlpt_n2""]",[],[1601610],"[""jlpt_source""]",[]
4741,ひきだす||引出す,ひきだす,引出す,N2,2,"[""to pull out,to take out,to draw out,to withdraw""]","[""jlpt_n2""]",[],[1601660],"[""jlpt_source""]",[]
4742,ひきとめる||引き止める,ひきとめる,引き止める,N2,2,"[""to detain,to check,to restrain""]","[""jlpt_n2""]",[],[1601750],"[""jlpt_source""]",[]
4743,ひきょう||卑怯,ひきょう,卑怯,N2,2,"[""cowardice,meanness,unfairness""]","[""jlpt_n2""]",[],[1482710],"[""jlpt_source""]",[]
4744,ひきわけ||引分け,ひきわけ,引分け,N2,2,"[""a draw (in competition),tie game""]","[""jlpt_n2""]",[],[1169120],"[""jlpt_source""]",[]
4745,ひざし||陽射,ひざし,陽射,N2,2,"[""sunlight,rays of the sun""]","[""jlpt_n2""]",[],[1601830],"[""jlpt_source""]",[]
4746,ひじ||肘,ひじ,肘,N2,2,"[""elbow""]","[""jlpt_n2""]",[],[1487380],"[""jlpt_source""]",[]
4747,ひっかかる||引っ掛かる,ひっかかる,引っ掛かる,N2,2,"[""to be caught in,to be stuck in,to be cheated""]","[""jlpt_n2""]",[],[1169350],"[""jlpt_source""]",[]
4748,ひっき||筆記,ひっき,筆記,N2,2,"[""(taking) notes,copying""]","[""jlpt_n2""]",[],[1487800],"[""jlpt_source""]",[]
4749,ひっくりかえす||引っ繰り返す,ひっくりかえす,引っ繰り返す,N2,2,"[""to turn over,to overturn,to knock over,to upset,to turn inside out""]","[""jlpt_n2""]",[],[1601870],"[""jlpt_source""]",[]
4750,ひっくりかえる||引っ繰り返る,ひっくりかえる,引っ繰り返る,N2,2,"[""to be overturned,to be upset,to topple over,to be reversed""]","[""jlpt_n2""]",[],[1169320],"[""jlpt_source""]",[]
4751,ひっこし||引越し,ひっこし,引越し,N2,2,"[""moving (dwelling etc.),changing residence""]","[""jlpt_n2""]",[],[1601880],"[""jlpt_source""]",[]
4752,ひっこむ||引っ込む,ひっこむ,引っ込む,N2,2,"[""to draw back,to sink,to cave in""]","[""jlpt_n2""]",[],[1169390],"[""jlpt_source""]",[]
4753,ひっしゃ||筆者,ひっしゃ,筆者,N2,2,"[""writer,author""]","[""jlpt_n2""]",[],[1487830],"[""jlpt_source""]",[]
4754,ひつじゅひん||必需品,ひつじゅひん,必需品,N2,2,"[""necessities,necessary article,requisite,essential""]","[""jlpt_n2""]",[],[1487500],"[""jlpt_source""]",[]
4755,ひとさしゆび||人差指,ひとさしゆび,人差指,N2,2,"[""index finger""]","[""jlpt_n2""]",[],[1601940],"[""jlpt_source""]",[]
4756,ひととおり||一通り,ひととおり,一通り,N2,2,"[""ordinary,usual,in general,briefly""]","[""jlpt_n2""]",[],[1164910],"[""jlpt_source""]",[]
4757,ひとどおり||人通り,ひとどおり,人通り,N2,2,"[""pedestrian traffic""]","[""jlpt_n2""]",[],[1368820],"[""jlpt_source""]",[]
4758,ひとまず||,ひとまず,,N2,2,"[""for the present,once,in outline""]","[""jlpt_n2""]",[],[1601990],"[""jlpt_source""]",[]
4759,ひとみ||瞳,ひとみ,瞳,N2,2,"[""pupil (of eye)""]","[""jlpt_n2""]",[],[1453900],"[""jlpt_source""]",[]
4760,ひとやすみ||一休み,ひとやすみ,一休み,N2,2,"[""a rest""]","[""jlpt_n2""]",[],[1161830],"[""jlpt_source""]",[]
4761,ひとりごと||独り言,ひとりごと,独り言,N2,2,"[""a soliloquy,a monologue,speaking to oneself""]","[""jlpt_n2""]",[],[1455670],"[""jlpt_source""]",[]
4762,ひとりでに||,ひとりでに,,N2,2,"[""by itself,automatically,naturally""]","[""jlpt_n2""]",[],[1455660],"[""jlpt_source""]",[]
4763,ひにく||皮肉,ひにく,皮肉,N2,2,"[""cynicism,sarcasm""]","[""jlpt_n2""]",[],[1483900],"[""jlpt_source""]",[]
4764,ひにち||日日,ひにち,日日,N2,2,"[""every day,daily,day after day""]","[""jlpt_n2""]",[],[1611370],"[""jlpt_source""]",[]
4765,ひねる||捻る,ひねる,捻る,N2,2,"[""to turn (a switch) on or off,to twist,to puzzle over""]","[""jlpt_n2""]",[],[1469530],"[""jlpt_source""]",[]
4766,ひのいり||日の入り,ひのいり,日の入り,N2,2,"[""sunset""]","[""jlpt_n2""]",[],[1463800],"[""jlpt_source""]",[]
4767,ひので||日の出,ひので,日の出,N2,2,"[""sunrise""]","[""jlpt_n2""]",[],[1463790],"[""jlpt_source""]",[]
4768,ひびき||響き,ひびき,響き,N2,2,"[""echo,sound,reverberation,noise""]","[""jlpt_n2""]",[],[1602130],"[""jlpt_source""]",[]
4769,ひびく||響く,ひびく,響く,N2,2,"[""to resound""]","[""jlpt_n2""]",[],[1238610],"[""jlpt_source""]",[]
4770,ひふ||皮膚,ひふ,皮膚,N2,2,"[""skin""]","[""jlpt_n2""]",[],[1483920],"[""jlpt_source""]",[]
4771,ひゃっかじてん||,ひゃっかじてん,,N2,2,"[""encyclopedia""]","[""jlpt_n2""]",[],[1602190],"[""jlpt_source""]",[]
4772,ひやす||冷やす,ひやす,冷やす,N2,2,"[""to cool,to refrigerate""]","[""jlpt_n2""]",[],[1556770],"[""jlpt_source""]",[]
4773,ひょうし||表紙,ひょうし,表紙,N2,2,"[""front cover,binding""]","[""jlpt_n2""]",[],[1489600],"[""jlpt_source""]",[]
4774,ひょうしき||標識,ひょうしき,標識,N2,2,"[""sign,mark""]","[""jlpt_n2""]",[],[1488700],"[""jlpt_source""]",[]
4775,ひょうじゅん||標準,ひょうじゅん,標準,N2,2,"[""standard,level""]","[""jlpt_n2""]",[],[1488710],"[""jlpt_source""]",[]
4776,ひょうほん||標本,ひょうほん,標本,N2,2,"[""example,specimen""]","[""jlpt_n2""]",[],[1488820],"[""jlpt_source""]",[]
4777,ひょうろん||評論,ひょうろん,評論,N2,2,"[""criticism,critique""]","[""jlpt_n2""]",[],[1490080],"[""jlpt_source""]",[]
4778,ひらがな||平仮名,ひらがな,平仮名,N2,2,"[""hiragana,47 syllables,the cursive syllabary""]","[""jlpt_n2""]",[],[1507090],"[""jlpt_source""]",[]
4779,ひるね||昼寝,ひるね,昼寝,N2,2,"[""nap (at home),siesta""]","[""jlpt_n2""]",[],[1426370],"[""jlpt_source""]",[]
4780,ひろげる||広げる,ひろげる,広げる,N2,2,"[""to spread,to extend,to expand,to enlarge""]","[""jlpt_n2""]",[],[1602370],"[""jlpt_source""]",[]
4781,ひろさ||広さ,ひろさ,広さ,N2,2,"[""extent""]","[""jlpt_n2""]",[],[1278440],"[""jlpt_source""]",[]
4782,ひろば||広場,ひろば,広場,N2,2,"[""plaza""]","[""jlpt_n2""]",[],[1278590],"[""jlpt_source""]",[]
4783,ひろびろ||広々,ひろびろ,広々,N2,2,"[""extensive,spacious""]","[""jlpt_n2""]",[],[1602380],"[""jlpt_source""]",[]
4784,ひろめる||広める,ひろめる,広める,N2,2,"[""to broaden,to propagate""]","[""jlpt_n2""]",[],[1278460],"[""jlpt_source""]",[]
4785,びよう||美容,びよう,美容,N2,2,"[""beauty of figure or form""]","[""jlpt_n2""]",[],[1486670],"[""jlpt_source""]",[]
4786,びんせん||便箋,びんせん,便箋,N2,2,"[""writing paper,stationery""]","[""jlpt_n2""]",[],[1512640],"[""jlpt_source""]",[]
4787,びんづめ||瓶詰,びんづめ,瓶詰,N2,2,"[""bottling,bottled""]","[""jlpt_n2""]",[],[1491130],"[""jlpt_source""]",[]
4788,ぴかぴか||,ぴかぴか,,N2,2,"[""glitter,sparkle""]","[""jlpt_n2""]",[],[1010830],"[""jlpt_source""]",[]
4789,ぴたり||,ぴたり,,N2,2,[],"[""jlpt_n2""]",[],[1010900],"[""jlpt_source""]",[]
4790,ふうせん||風船,ふうせん,風船,N2,2,"[""balloon""]","[""jlpt_n2""]",[],[1499940],"[""jlpt_source""]",[]
4791,ふうん||不運,ふうん,不運,N2,2,"[""unlucky,misfortune,bad luck,fate""]","[""jlpt_n2""]",[],[1491290],"[""jlpt_source""]",[]
4792,ふえる||殖える,ふえる,殖える,N2,2,"[""to increase,to multiply""]","[""jlpt_n2""]",[],[1602440],"[""jlpt_source""]",[]
4793,ふかまる||深まる,ふかまる,深まる,N2,2,"[""to deepen,to heighten,to intensify""]","[""jlpt_n2""]",[],[1362660],"[""jlpt_source""]",[]
4794,ふきそく||不規則,ふきそく,不規則,N2,2,"[""irregularity,unsteadiness,disorderly""]","[""jlpt_n2""]",[],[1491840],"[""jlpt_source""]",[]
4795,ふきゅう||普及,ふきゅう,普及,N2,2,"[""diffusion,spread""]","[""jlpt_n2""]",[],[1497110],"[""jlpt_source""]",[]
4796,ふきん||付近,ふきん,付近,N2,2,"[""neighbourhood,vicinity,environs""]","[""jlpt_n2""]",[],[1496240],"[""jlpt_source""]",[]
4797,ふく||拭く,ふく,拭く,N2,2,"[""to wipe,to dry""]","[""jlpt_n2""]",[],[1357240],"[""jlpt_source""]",[]
4798,ふくし||副詞,ふくし,副詞,N2,2,"[""adverb""]","[""jlpt_n2""]",[],[1500440],"[""jlpt_source""]",[]
4799,ふくしゃ||複写,ふくしゃ,複写,N2,2,"[""copy,duplicate""]","[""jlpt_n2""]",[],[1501390],"[""jlpt_source""]",[]
4800,ふくすう||複数,ふくすう,複数,N2,2,"[""plural,multiple""]","[""jlpt_n2""]",[],[1501400],"[""jlpt_source""]",[]
4801,ふくめる||含める,ふくめる,含める,N2,2,"[""to include,to instruct,to make one understand""]","[""jlpt_n2""]",[],[1216890],"[""jlpt_source""]",[]
4802,ふくらます||膨らます,ふくらます,膨らます,N2,2,"[""to swell,to expand,to inflate,to bulge""]","[""jlpt_n2""]",[],[1519970],"[""jlpt_source""]",[]
4803,ふくらむ||膨らむ,ふくらむ,膨らむ,N2,2,"[""to expand,to swell (out),to get big,to become inflated""]","[""jlpt_n2""]",[],[1519990],"[""jlpt_source""]",[]
4804,ふけつ||不潔,ふけつ,不潔,N2,2,"[""unclean,dirty,filthy,impure""]","[""jlpt_n2""]",[],[1492160],"[""jlpt_source""]",[]
4805,ふける||更ける,ふける,更ける,N2,2,"[""to get late,to advance,to wear on""]","[""jlpt_n2""]",[],[1279290],"[""jlpt_source""]",[]
4806,ふごう||符号,ふごう,符号,N2,2,"[""sign,mark,symbol""]","[""jlpt_n2""]",[],[1497710],"[""jlpt_source""]",[]
4807,ふさい||夫妻,ふさい,夫妻,N2,2,"[""man and wife,married couple""]","[""jlpt_n2""]",[],[1496520],"[""jlpt_source""]",[]
4808,ふさがる||塞がる,ふさがる,塞がる,N2,2,"[""to be plugged up,to be shut up""]","[""jlpt_n2""]",[],[1602570],"[""jlpt_source""]",[]
4809,ふさぐ||塞ぐ,ふさぐ,塞ぐ,N2,2,"[""to stop up,to close up,to block (up)""]","[""jlpt_n2""]",[],[1602590],"[""jlpt_source""]",[]
4810,ふざける||,ふざける,,N2,2,"[""to romp,to gambol,to frolic,to joke""]","[""jlpt_n2""]",[],[1566450],"[""jlpt_source""]",[]
4811,ふすま||襖,ふすま,襖,N2,2,"[""sliding screen""]","[""jlpt_n2""]",[],[1181720],"[""jlpt_source""]",[]
4812,ふぞく||附属,ふぞく,附属,N2,2,"[""attached,belonging,affiliated""]","[""jlpt_n2""]",[],[1602700],"[""jlpt_source""]",[]
4813,ふた||蓋,ふた,蓋,N2,2,"[""cover,lid,cap""]","[""jlpt_n2""]",[],[1204540],"[""jlpt_source""]",[]
4814,ふつう||不通,ふつう,不通,N2,2,"[""suspension,interruption,stoppage,tie-up,cessation""]","[""jlpt_n2""]",[],[1493860],"[""jlpt_source""]",[]
4815,ふなびん||船便,ふなびん,船便,N2,2,"[""surface mail (ship)""]","[""jlpt_n2""]",[],[1392100],"[""jlpt_source""]",[]
4816,ふぶき||吹雪,ふぶき,吹雪,N2,2,"[""snow storm""]","[""jlpt_n2""]",[],[1370780],"[""jlpt_source""]",[]
4817,ふぼ||父母,ふぼ,父母,N2,2,"[""father and mother,parents""]","[""jlpt_n2""]",[],[1497690],"[""jlpt_source""]",[]
4818,ふみきり||踏切,ふみきり,踏切,N2,2,"[""railway crossing,level crossing,starting line,scratch,crossover""]","[""jlpt_n2""]",[],[1602840],"[""jlpt_source""]",[]
4819,ふもと||麓,ふもと,麓,N2,2,"[""the foot,the bottom,the base (of a mountain)""]","[""jlpt_n2""]",[],[1611440],"[""jlpt_source""]",[]
4820,ふやす||増やす,ふやす,増やす,N2,2,"[""to increase,to add to,to augment""]","[""jlpt_n2""]",[],[1602880],"[""jlpt_source""]",[]
4821,ふやす||殖やす,ふやす,殖やす,N2,2,"[""to increase,to add to,to augment""]","[""jlpt_n2""]",[],[1602880],"[""jlpt_source""]",[]
4822,ふりがな||振り仮名,ふりがな,振り仮名,N2,2,"["",pronunciation key""]","[""jlpt_n2""]",[],[1361150],"[""jlpt_source""]",[]
4823,ふるまう||振舞う,ふるまう,振舞う,N2,2,"[""to behave,to conduct oneself,to entertain (vt)""]","[""jlpt_n2""]",[],[1603090],"[""jlpt_source""]",[]
4824,ふろしき||風呂敷,ふろしき,風呂敷,N2,2,"[""wrapping cloth,cloth wrapper""]","[""jlpt_n2""]",[],[1500150],"[""jlpt_source""]",[]
4825,ふわふわ||,ふわふわ,,N2,2,"[""light,soft""]","[""jlpt_n2""]",[],[1113060],"[""jlpt_source""]",[]
4826,ふんか||噴火,ふんか,噴火,N2,2,"[""eruption""]","[""jlpt_n2""]",[],[1504560],"[""jlpt_source""]",[]
4827,ふんすい||噴水,ふんすい,噴水,N2,2,"[""water fountain""]","[""jlpt_n2""]",[],[1504610],"[""jlpt_source""]",[]
4828,ぶさた||無沙汰,ぶさた,無沙汰,N2,2,"[""neglecting to stay in contact""]","[""jlpt_n2""]",[],[1672130],"[""jlpt_source""]",[]
4829,ぶし||武士,ぶし,武士,N2,2,"[""warrior,samurai""]","[""jlpt_n2""]",[],[1583680],"[""jlpt_source""]",[]
4830,ぶしゅ||部首,ぶしゅ,部首,N2,2,"[""radical (of a kanji character)""]","[""jlpt_n2""]",[],[1499400],"[""jlpt_source""]",[]
4831,ぶっそう||物騒,ぶっそう,物騒,N2,2,"[""dangerous,disturbed,insecure""]","[""jlpt_n2""]",[],[1502640],"[""jlpt_source""]",[]
4832,ぶつかる||,ぶつかる,,N2,2,"[""to strike,to collide with""]","[""jlpt_n2""]",[],[1011180],"[""jlpt_source""]",[]
4833,ぶつける||,ぶつける,,N2,2,"[""to knock,to run into,to nail on,to strike hard,to hit and attack""]","[""jlpt_n2""]",[],[2742080],"[""jlpt_source""]",[]
4834,ぶつぶつ||,ぶつぶつ,,N2,2,"[""grumbling,complaining in a small voice""]","[""jlpt_n2""]",[],[1011200],"[""jlpt_source""]",[]
4835,ぶひん||部品,ぶひん,部品,N2,2,"[""parts,accessories""]","[""jlpt_n2""]",[],[1499480],"[""jlpt_source""]",[]
4836,ぶらさげる||,ぶらさげる,,N2,2,"[""to hang,to suspend,to dangle,to swing""]","[""jlpt_n2""]",[],[1011250],"[""jlpt_source""]",[]
4837,ぶんかい||分解,ぶんかい,分解,N2,2,"[""analysis,disassembly""]","[""jlpt_n2""]",[],[1503210],"[""jlpt_source""]",[]
4838,ぶんけん||文献,ぶんけん,文献,N2,2,"[""literature,books (reference)""]","[""jlpt_n2""]",[],[1505330],"[""jlpt_source""]",[]
4839,ぶんげい||文芸,ぶんげい,文芸,N2,2,"[""literature,art and literature,belles-lettres""]","[""jlpt_n2""]",[],[1505290],"[""jlpt_source""]",[]
4840,ぶんすう||分数,ぶんすう,分数,N2,2,"[""fraction (in math)""]","[""jlpt_n2""]",[],[1503860],"[""jlpt_source""]",[]
4841,ぶんたい||文体,ぶんたい,文体,N2,2,"[""literary style""]","[""jlpt_n2""]",[],[1505510],"[""jlpt_source""]",[]
4842,ぶんぷ||分布,ぶんぷ,分布,N2,2,"[""distribution""]","[""jlpt_n2""]",[],[1504160],"[""jlpt_source""]",[]
4843,ぶんぼうぐ||文房具,ぶんぼうぐ,文房具,N2,2,"[""stationery""]","[""jlpt_n2""]",[],[1505620],"[""jlpt_source""]",[]
4844,ぶんみゃく||文脈,ぶんみゃく,文脈,N2,2,"[""context""]","[""jlpt_n2""]",[],[1505630],"[""jlpt_source""]",[]
4845,ぶんりょう||分量,ぶんりょう,分量,N2,2,"[""amount,quantity""]","[""jlpt_n2""]",[],[1504430],"[""jlpt_source""]",[]
4846,ぶんるい||分類,ぶんるい,分類,N2,2,"[""classification""]","[""jlpt_n2""]",[],[1504460],"[""jlpt_source""]",[]
4847,へいかい||閉会,へいかい,閉会,N2,2,"[""closure""]","[""jlpt_n2""]",[],[1508600],"[""jlpt_source""]",[]
4848,へいき||平気,へいき,平気,N2,2,"[""coolness,calmness,composure,unconcern""]","[""jlpt_n2""]",[],[1507180],"[""jlpt_source""]",[]
4849,へいこう||並行,へいこう,並行,N2,2,"[""(going) side by side,concurrent,abreast,at the same time""]","[""jlpt_n2""]",[],[1508480],"[""jlpt_source""]",[]
4850,へいじつ||平日,へいじつ,平日,N2,2,"[""weekday,ordinary days""]","[""jlpt_n2""]",[],[1507720],"[""jlpt_source""]",[]
4851,へいたい||兵隊,へいたい,兵隊,N2,2,"[""soldier,sailor""]","[""jlpt_n2""]",[],[1506590],"[""jlpt_source""]",[]
4852,へいぼん||平凡,へいぼん,平凡,N2,2,"[""common,commonplace,ordinary,mediocre""]","[""jlpt_n2""]",[],[1507910],"[""jlpt_source""]",[]
4853,へいや||平野,へいや,平野,N2,2,"[""plain,open field""]","[""jlpt_n2""]",[],[1508030],"[""jlpt_source""]",[]
4854,へこむ||凹む,へこむ,凹む,N2,2,"[""to be dented,to be indented,to yield to,to give,to sink,to collapse,to cave in,to be snubbed""]","[""jlpt_n2""]",[],[1179200],"[""jlpt_source""]",[]
4855,へそ||臍,へそ,臍,N2,2,"[""navel,belly-button""]","[""jlpt_n2""]",[],[1571170],"[""jlpt_source""]",[]
